[0.000000] (-) TimerEvent: {}
[0.000957] (config_files) JobQueued: {'identifier': 'config_files', 'dependencies': OrderedDict()}
[3.509868] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api/environment/library_path.dsv\n'}
[3.509923] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/include\n'}
[3.509966] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/include/xarm_api\n'}
[3.511143] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/include/xarm_api/xarm_msgs.h\n'}
[3.511190] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/include/xarm_api/xarm_driver.h\n'}
[3.511232] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/include/xarm_api/visibility_control.h\n'}
[3.511273] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/include/xarm_api/xarm_ros_client.h\n'}
[3.511313] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/lib/libxarm_ros_driver.so\n'}
[3.511352] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/lib/libxarm_ros_client.so\n'}
[3.511391] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/lib/xarm_api/xarm_driver_node\n'}
[3.511430] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/lib/xarm_api/test_xarm_ros_client\n'}
[3.511469] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/lib/xarm_api/test_xarm_velo_move\n'}
[3.512811] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/lib/xarm_api/test_robot_states\n'}
[3.512887] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api//launch\n'}
[3.512934] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api//launch/uf850_driver.launch.py\n'}
[3.512977] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api//launch/lite6_driver.launch.py\n'}
[3.513018] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api//launch/_robot_driver.launch.py\n'}
[3.513146] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api//launch/xarm6_driver.launch.py\n'}
[3.513202] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api//launch/lib\n'}
[3.513245] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api//launch/lib/robot_api_lib.py\n'}
[3.513286] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api//launch/xarm7_driver.launch.py\n'}
[3.513326] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api//launch/xarm5_driver.launch.py\n'}
[3.513372] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api//config\n'}
[3.513416] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api//config/xarm_params.yaml\n'}
[3.513457] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/ament_index/resource_index/package_run_dependencies/xarm_api\n'}
[3.513497] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/ament_index/resource_index/parent_prefix_path/xarm_api\n'}
[3.513550] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api/environment/ament_prefix_path.sh\n'}
[3.513598] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api/environment/ament_prefix_path.dsv\n'}
[3.513646] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api/environment/path.sh\n'}
[3.513686] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api/environment/path.dsv\n'}
[3.513725] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api/local_setup.bash\n'}
[3.513764] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api/local_setup.sh\n'}
[3.513803] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api/local_setup.zsh\n'}
[3.515744] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api/local_setup.dsv\n'}
[3.515817] (xarm_api) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api/package.dsv\n'}
[3.515877] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/ament_index/resource_index/packages/xarm_api\n'}
[3.515925] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api/cmake/ament_cmake_export_libraries-extras.cmake\n'}
[3.516025] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api/cmake/ament_cmake_export_include_directories-extras.cmake\n'}
[3.517118] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api/cmake/xarm_apiConfig.cmake\n'}
[3.517167] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api/cmake/xarm_apiConfig-version.cmake\n'}
[3.517210] (xarm_api) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_api/share/xarm_api/package.xml\n'}
[3.520560] (xarm_api) CommandEnded: {'returncode': 0}
[3.536981] (-) TimerEvent: {}
[3.566763] (xarm_api) JobEnded: {'identifier': 'xarm_api', 'rc': 0}
[3.567174] (uf_ros_lib) JobStarted: {'identifier': 'uf_ros_lib'}
[3.637629] (-) TimerEvent: {}
[3.738143] (-) TimerEvent: {}
[3.839288] (-) TimerEvent: {}
[3.943242] (-) TimerEvent: {}
[3.962473] (simple_move) StdoutLine: {'line': b'running egg_info\n'}
[3.984893] (simple_move) StdoutLine: {'line': b'writing ../../../../build/simple_move/simple_move.egg-info/PKG-INFO\n'}
[3.985070] (simple_move) StdoutLine: {'line': b'writing dependency_links to ../../../../build/simple_move/simple_move.egg-info/dependency_links.txt\n'}
[3.985126] (simple_move) StdoutLine: {'line': b'writing entry points to ../../../../build/simple_move/simple_move.egg-info/entry_points.txt\n'}
[3.985232] (simple_move) StdoutLine: {'line': b'writing requirements to ../../../../build/simple_move/simple_move.egg-info/requires.txt\n'}
[3.985476] (simple_move) StdoutLine: {'line': b'writing top-level names to ../../../../build/simple_move/simple_move.egg-info/top_level.txt\n'}
[4.045153] (-) TimerEvent: {}
[4.080095] (simple_move) StdoutLine: {'line': b"reading manifest file '../../../../build/simple_move/simple_move.egg-info/SOURCES.txt'\n"}
[4.080666] (simple_move) StdoutLine: {'line': b"adding license file 'LICENSE'\n"}
[4.081433] (simple_move) StdoutLine: {'line': b"writing manifest file '../../../../build/simple_move/simple_move.egg-info/SOURCES.txt'\n"}
[4.082624] (simple_move) StdoutLine: {'line': b'running build\n'}
[4.083082] (simple_move) StdoutLine: {'line': b'running build_py\n'}
[4.083260] (simple_move) StdoutLine: {'line': b'copying simple_move/ros_basics.py -> /home/christopher/Mobile-Robots-2026-1/build/simple_move/build/lib/simple_move\n'}
[4.090203] (simple_move) StdoutLine: {'line': b'running install\n'}
[4.103248] (simple_move) StdoutLine: {'line': b'running install_lib\n'}
[4.139622] (simple_move) StdoutLine: {'line': b'copying /home/christopher/Mobile-Robots-2026-1/build/simple_move/build/lib/simple_move/ros_basics.py -> /home/christopher/Mobile-Robots-2026-1/install/simple_move/lib/python3.12/site-packages/simple_move\n'}
[4.144723] (simple_move) StderrLine: {'line': b'  File "/home/christopher/Mobile-Robots-2026-1/install/simple_move/lib/python3.12/site-packages/simple_move/ros_basics.py", line 44\n'}
[4.144859] (simple_move) StderrLine: {'line': b'    self.obstacle_detected = msg.ranges[len(msg.ranges)]//2]<1.0\n'}
[4.144915] (simple_move) StderrLine: {'line': b'                                                           ^\n'}
[4.144960] (simple_move) StderrLine: {'line': b"SyntaxError: unmatched ']'\n"}
[4.145004] (simple_move) StderrLine: {'line': b'\n'}
[4.145240] (simple_move) StdoutLine: {'line': b'byte-compiling /home/christopher/Mobile-Robots-2026-1/install/simple_move/lib/python3.12/site-packages/simple_move/ros_basics.py to ros_basics.cpython-312.pyc\n'}
[4.145321] (-) TimerEvent: {}
[4.145421] (simple_move) StdoutLine: {'line': b'running install_data\n'}
[4.145484] (simple_move) StdoutLine: {'line': b'running install_egg_info\n'}
[4.188835] (simple_move) StdoutLine: {'line': b"removing '/home/christopher/Mobile-Robots-2026-1/install/simple_move/lib/python3.12/site-packages/simple_move-0.0.0-py3.12.egg-info' (and everything under it)\n"}
[4.189531] (simple_move) StdoutLine: {'line': b'Copying ../../../../build/simple_move/simple_move.egg-info to /home/christopher/Mobile-Robots-2026-1/install/simple_move/lib/python3.12/site-packages/simple_move-0.0.0-py3.12.egg-info\n'}
[4.196209] (simple_move) StdoutLine: {'line': b'running install_scripts\n'}
[4.247247] (-) TimerEvent: {}
[4.347754] (-) TimerEvent: {}
[4.448276] (-) TimerEvent: {}
[4.469775] (simple_move) StdoutLine: {'line': b'Installing path_follower script to /home/christopher/Mobile-Robots-2026-1/install/simple_move/lib/simple_move\n'}
[4.469970] (simple_move) StdoutLine: {'line': b'Installing ros_basics script to /home/christopher/Mobile-Robots-2026-1/install/simple_move/lib/simple_move\n'}
[4.472577] (simple_move) StdoutLine: {'line': b"writing list of installed files to '/home/christopher/Mobile-Robots-2026-1/build/simple_move/install.log'\n"}
[4.518725] (simple_move) CommandEnded: {'returncode': 0}
[4.528566] (simple_move) JobEnded: {'identifier': 'simple_move', 'rc': 0}
[4.536362] (xarm_controller) JobStarted: {'identifier': 'xarm_controller'}
[4.548594] (-) TimerEvent: {}
[4.574943] (xarm_controller) JobProgress: {'identifier': 'xarm_controller', 'progress': 'cmake'}
[4.577784] (xarm_controller) JobProgress: {'identifier': 'xarm_controller', 'progress': 'build'}
[4.577813] (xarm_controller) Command: {'cmd': ['/usr/bin/cmake', '--build', '/home/christopher/Mobile-Robots-2026-1/build/xarm_controller', '--', '-j2', '-l2'], 'cwd': '/home/christopher/Mobile-Robots-2026-1/build/xarm_controller', 'env': OrderedDict({'LESSOPEN': '| /usr/bin/lesspipe %s', 'GZ_SIM_RESOURCE_PATH': '/opt/ros/jazzy/share', 'USER': 'christopher', 'GZ_CONFIG_PATH': '/opt/ros/jazzy/opt/gz_sim_vendor/share/gz:/opt/ros/jazzy/opt/sdformat_vendor/share/gz:/opt/ros/jazzy/opt/gz_gui_vendor/share/gz:/opt/ros/jazzy/opt/gz_transport_vendor/share/gz:/opt/ros/jazzy/opt/gz_rendering_vendor/share/gz:/opt/ros/jazzy/opt/gz_plugin_vendor/share/gz:/opt/ros/jazzy/opt/gz_fuel_tools_vendor/share/gz:/opt/ros/jazzy/opt/gz_msgs_vendor/share/gz:/opt/ros/jazzy/opt/gz_common_vendor/share/gz', 'XDG_SESSION_TYPE': 'wayland', 'CLUTTER_DISABLE_MIPMAPPED_TEXT': '1', 'SHLVL': '1', 'LD_LIBRARY_PATH': '/home/christopher/Mobile-Robots-2026-1/install/xarm_api/lib:/home/christopher/Mobile-Robots-2026-1/install/xarm_sdk/lib:/home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/lib:/home/christopher/Mobile-Robots-2026-1/install/xarm_controller/lib:/opt/ros/jazzy/opt/gz_sim_vendor/lib:/opt/ros/jazzy/opt/gz_sensors_vendor/lib:/opt/ros/jazzy/opt/gz_physics_vendor/lib:/opt/ros/jazzy/opt/sdformat_vendor/lib:/opt/ros/jazzy/opt/rviz_ogre_vendor/lib:/opt/ros/jazzy/lib/x86_64-linux-gnu:/opt/ros/jazzy/opt/gz_gui_vendor/lib:/opt/ros/jazzy/opt/gz_transport_vendor/lib:/opt/ros/jazzy/opt/gz_rendering_vendor/lib:/opt/ros/jazzy/opt/gz_plugin_vendor/lib:/opt/ros/jazzy/opt/gz_fuel_tools_vendor/lib:/opt/ros/jazzy/opt/gz_msgs_vendor/lib:/opt/ros/jazzy/opt/gz_common_vendor/lib:/opt/ros/jazzy/opt/gz_math_vendor/lib:/opt/ros/jazzy/opt/gz_utils_vendor/lib:/opt/ros/jazzy/opt/gz_tools_vendor/lib:/opt/ros/jazzy/opt/gz_ogre_next_vendor/lib:/opt/ros/jazzy/opt/gz_dartsim_vendor/lib:/opt/ros/jazzy/opt/gz_cmake_vendor/lib:/opt/ros/jazzy/lib', 'HOME': '/home/christopher', 'OLDPWD': '/home/christopher', 'DESKTOP_SESSION': 'ubuntu', 'ROS_PYTHON_VERSION': '3', 'GNOME_SHELL_SESSION_MODE': 'ubuntu', 'GTK_MODULES': 'gail:atk-bridge', 'SYSTEMD_EXEC_PID': '1478', 'GSM_SKIP_SSH_AGENT_WORKAROUND': 'true', 'DBUS_SESSION_BUS_ADDRESS': 'unix:path=/run/user/1000/bus', 'COLORTERM': 'truecolor', 'DEBUGINFOD_URLS': 'https://debuginfod.ubuntu.com', 'IM_CONFIG_PHASE': '1', 'WAYLAND_DISPLAY': 'wayland-0', 'COLCON_PREFIX_PATH': '/home/christopher/Mobile-Robots-2026-1/install', 'ROS_DISTRO': 'jazzy', 'LOGNAME': 'christopher', '_': '/usr/bin/colcon', 'ROS_VERSION': '2', 'MEMORY_PRESSURE_WATCH': '/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/session.slice/org.gnome.Shell@wayland.service/memory.pressure', 'XDG_SESSION_CLASS': 'user', 'USERNAME': 'christopher', 'TERM': 'xterm-256color', 'GNOME_DESKTOP_SESSION_ID': 'this-is-deprecated', 'PATH': '/opt/ros/jazzy/opt/gz_msgs_vendor/bin:/opt/ros/jazzy/opt/gz_tools_vendor/bin:/opt/ros/jazzy/opt/gz_ogre_next_vendor/bin:/opt/ros/jazzy/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/snap/bin', 'SESSION_MANAGER': 'local/christopher-VMware-Virtual-Platform:@/tmp/.ICE-unix/1445,unix/christopher-VMware-Virtual-Platform:/tmp/.ICE-unix/1445', 'XDG_MENU_PREFIX': 'gnome-', 'GNOME_TERMINAL_SCREEN': '/org/gnome/Terminal/screen/b1ae2930_44c1_46f0_a97a_f2df1e47d692', 'GNOME_SETUP_DISPLAY': ':1', 'XDG_RUNTIME_DIR': '/run/user/1000', 'DISPLAY': ':0', 'LANG': 'en_US.UTF-8', 'XDG_CURRENT_DESKTOP': 'ubuntu:GNOME', 'XMODIFIERS': '@im=ibus', 'XDG_SESSION_DESKTOP': 'ubuntu', 'XAUTHORITY': '/run/user/1000/.mutter-Xwaylandauth.I88DC3', 'LS_COLORS': 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=00:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.avif=01;35:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:*~=00;90:*#=00;90:*.bak=00;90:*.crdownload=00;90:*.dpkg-dist=00;90:*.dpkg-new=00;90:*.dpkg-old=00;90:*.dpkg-tmp=00;90:*.old=00;90:*.orig=00;90:*.part=00;90:*.rej=00;90:*.rpmnew=00;90:*.rpmorig=00;90:*.rpmsave=00;90:*.swp=00;90:*.tmp=00;90:*.ucf-dist=00;90:*.ucf-new=00;90:*.ucf-old=00;90:', 'GNOME_TERMINAL_SERVICE': ':1.140', 'SSH_AUTH_SOCK': '/run/user/1000/keyring/ssh', 'AMENT_PREFIX_PATH': '/home/christopher/Mobile-Robots-2026-1/install/xarm_controller:/home/christopher/Mobile-Robots-2026-1/install/xarm_api:/home/christopher/Mobile-Robots-2026-1/install/xarm_sdk:/home/christopher/Mobile-Robots-2026-1/install/xarm_msgs:/home/christopher/Mobile-Robots-2026-1/install/xarm_description:/home/christopher/Mobile-Robots-2026-1/install/uf_ros_lib:/home/christopher/Mobile-Robots-2026-1/install/simple_move:/home/christopher/Mobile-Robots-2026-1/install/justina_gui:/home/christopher/Mobile-Robots-2026-1/install/justina_description:/home/christopher/Mobile-Robots-2026-1/install/gazebo_envs:/home/christopher/Mobile-Robots-2026-1/install/config_files:/opt/ros/jazzy', 'SHELL': '/bin/bash', 'QT_ACCESSIBILITY': '1', 'GDMSESSION': 'ubuntu', 'LESSCLOSE': '/usr/bin/lesspipe %s %s', 'ROS_AUTOMATIC_DISCOVERY_RANGE': 'SUBNET', 'QT_IM_MODULE': 'ibus', 'PWD': '/home/christopher/Mobile-Robots-2026-1/build/xarm_controller', 'LC_ALL': 'en_US.UTF-8', 'XDG_CONFIG_DIRS': '/etc/xdg/xdg-ubuntu:/etc/xdg', 'XDG_DATA_DIRS': '/usr/share/ubuntu:/usr/share/gnome:/usr/local/share/:/usr/share/:/var/lib/snapd/desktop', 'PYTHONPATH': '/home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/lib/python3.12/site-packages:/home/christopher/Mobile-Robots-2026-1/install/uf_ros_lib/lib/python3.12/site-packages:/home/christopher/Mobile-Robots-2026-1/install/simple_move/lib/python3.12/site-packages:/opt/ros/jazzy/lib/python3.12/site-packages', 'COLCON': '1', 'MEMORY_PRESSURE_WRITE': 'c29tZSAyMDAwMDAgMjAwMDAwMAA=', 'VTE_VERSION': '7600', 'CMAKE_PREFIX_PATH': '/home/christopher/Mobile-Robots-2026-1/install/xarm_api:/home/christopher/Mobile-Robots-2026-1/install/xarm_sdk:/home/christopher/Mobile-Robots-2026-1/install/xarm_msgs:/home/christopher/Mobile-Robots-2026-1/install/xarm_description:/home/christopher/Mobile-Robots-2026-1/install/xarm_controller:/home/christopher/Mobile-Robots-2026-1/install/justina_gui:/home/christopher/Mobile-Robots-2026-1/install/justina_description:/home/christopher/Mobile-Robots-2026-1/install/gazebo_envs:/home/christopher/Mobile-Robots-2026-1/install/config_files:/opt/ros/jazzy/opt/gz_sim_vendor:/opt/ros/jazzy/opt/gz_sensors_vendor:/opt/ros/jazzy/opt/gz_physics_vendor:/opt/ros/jazzy/opt/sdformat_vendor:/opt/ros/jazzy/opt/gz_gui_vendor:/opt/ros/jazzy/opt/gz_transport_vendor:/opt/ros/jazzy/opt/gz_rendering_vendor:/opt/ros/jazzy/opt/gz_plugin_vendor:/opt/ros/jazzy/opt/gz_fuel_tools_vendor:/opt/ros/jazzy/opt/gz_msgs_vendor:/opt/ros/jazzy/opt/gz_common_vendor:/opt/ros/jazzy/opt/gz_math_vendor:/opt/ros/jazzy/opt/gz_utils_vendor:/opt/ros/jazzy/opt/gz_tools_vendor:/opt/ros/jazzy/opt/gz_ogre_next_vendor:/opt/ros/jazzy/opt/gz_dartsim_vendor:/opt/ros/jazzy/opt/gz_cmake_vendor:/home/christopher/Mobile-Robots-2026-1/install/uf_ros_lib:/home/christopher/Mobile-Robots-2026-1/install/simple_move:/opt/ros/jazzy'}), 'shell': False}
[4.650352] (-) TimerEvent: {}
[4.745537] (xarm_controller) StdoutLine: {'line': b'[100%] Built target uf_robot_hardware\n'}
[4.750876] (-) TimerEvent: {}
[4.773007] (xarm_controller) CommandEnded: {'returncode': 0}
[4.773342] (xarm_controller) JobProgress: {'identifier': 'xarm_controller', 'progress': 'install'}
