[0.000000] (-) TimerEvent: {}
[0.006998] (config_files) JobQueued: {'identifier': 'config_files', 'dependencies': OrderedDict()}
[2.838836] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int32__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.838962] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/dds_fastrtps\n'}
[2.839061] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_circle__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.839123] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_admittance_params__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.839166] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int32_by_type__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.839219] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_params__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.839260] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int16_list__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.839301] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_get_status__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.839342] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_analog_io__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.839383] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_float32_list__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.839445] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_exec__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.839488] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/vacuum_gripper_ctrl__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.839529] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_float32__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.839570] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_activate__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.839610] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_joint__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.839651] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_single_straight__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.839691] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_config__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.839732] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_modbus_timeout__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.839774] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_float32_list__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.839814] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/bio_gripper_enable__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.839854] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/bio_gripper_ctrl__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.841383] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/gripper_move__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.844972] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_track_back_origin__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.845115] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/call__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.845189] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_digital_io__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.845237] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_move__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.845283] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_motor_back_origin__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.845326] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_digital_io__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.845369] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_analog_io__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.845433] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_pid__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.845479] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_track_set_pos__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.845521] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int32__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.845563] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int16_by_id__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.845605] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int32_by_type__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.845647] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_cali_load__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.845688] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_pose__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.845730] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_float32__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.845772] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/iden_load__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.845813] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_cartesian__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.845855] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg\n'}
[2.847944] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/rosidl_typesupport_fastrtps_cpp__visibility_control.h\n'}
[2.848074] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail\n'}
[2.848179] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/io_state__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.848491] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/move_velocity__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.848889] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/dds_fastrtps\n'}
[2.849019] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/cio_state__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.849101] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/robot_msg__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[2.849155] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/lib/libxarm_msgs__rosidl_typesupport_fastrtps_cpp.so\n'}
[2.849198] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs\n'}
[2.849240] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv\n'}
[2.849289] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail\n'}
[2.849330] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_admittance_params__type_support.c\n'}
[2.849373] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_digital_io__rosidl_typesupport_introspection_c.h\n'}
[2.849436] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_modbus_timeout__rosidl_typesupport_introspection_c.h\n'}
[2.849479] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/vacuum_gripper_ctrl__rosidl_typesupport_introspection_c.h\n'}
[2.849520] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_track_back_origin__type_support.c\n'}
[2.849561] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_get_status__rosidl_typesupport_introspection_c.h\n'}
[2.849601] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_get_status__type_support.c\n'}
[2.849641] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_float32__rosidl_typesupport_introspection_c.h\n'}
[2.849681] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int32__type_support.c\n'}
[2.849722] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int32__rosidl_typesupport_introspection_c.h\n'}
[2.849763] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/call__rosidl_typesupport_introspection_c.h\n'}
[2.849803] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_move__type_support.c\n'}
[2.849843] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_joint__rosidl_typesupport_introspection_c.h\n'}
[2.849884] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_config__type_support.c\n'}
[2.853244] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_analog_io__rosidl_typesupport_introspection_c.h\n'}
[2.853302] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/traj_play__rosidl_typesupport_introspection_c.h\n'}
[2.853348] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/iden_load__rosidl_typesupport_introspection_c.h\n'}
[2.853391] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int16_by_id__rosidl_typesupport_introspection_c.h\n'}
[2.853457] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/bio_gripper_ctrl__type_support.c\n'}
[2.853501] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_set_modbus_data__type_support.c\n'}
[2.853542] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_set_modbus_data__rosidl_typesupport_introspection_c.h\n'}
[2.853591] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_track_back_origin__rosidl_typesupport_introspection_c.h\n'}
[2.853635] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_activate__type_support.c\n'}
[2.853677] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_joint__type_support.c\n'}
[2.853718] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_float32_list__rosidl_typesupport_introspection_c.h\n'}
[2.853759] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_track_set_pos__type_support.c\n'}
[2.853807] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int16_list__type_support.c\n'}
[2.853848] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_motor_back_origin__type_support.c\n'}
[2.853888] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_move__rosidl_typesupport_introspection_c.h\n'}
[2.855544] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_float32_list__rosidl_typesupport_introspection_c.h\n'}
[2.855605] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_exec__rosidl_typesupport_introspection_c.h\n'}
[2.855653] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_motor_back_origin__rosidl_typesupport_introspection_c.h\n'}
[2.855699] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int16__rosidl_typesupport_introspection_c.h\n'}
[2.855744] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_digital_io__rosidl_typesupport_introspection_c.h\n'}
[2.855796] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_motor_set_pos__type_support.c\n'}
[2.855839] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_admittance_params__rosidl_typesupport_introspection_c.h\n'}
[2.855882] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/call__type_support.c\n'}
[2.855966] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_float32__type_support.c\n'}
[2.856015] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_config__rosidl_typesupport_introspection_c.h\n'}
[2.856059] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_impedance__rosidl_typesupport_introspection_c.h\n'}
[2.856101] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/bio_gripper_enable__type_support.c\n'}
[2.856144] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_pid__type_support.c\n'}
[2.856186] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_single_straight__type_support.c\n'}
[2.856229] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_analog_io__type_support.c\n'}
[2.856270] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_analog_io__type_support.c\n'}
[2.856312] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int32__rosidl_typesupport_introspection_c.h\n'}
[2.856359] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_joint__type_support.c\n'}
[2.856415] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int16_list__rosidl_typesupport_introspection_c.h\n'}
[2.856464] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_track_set_pos__rosidl_typesupport_introspection_c.h\n'}
[2.856505] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int16__type_support.c\n'}
[2.856546] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/traj_play__type_support.c\n'}
[2.856587] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_digital_io__type_support.c\n'}
[2.856627] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_home__rosidl_typesupport_introspection_c.h\n'}
[2.856676] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_reset__rosidl_typesupport_introspection_c.h\n'}
[2.856721] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int32_by_type__type_support.c\n'}
[2.856762] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_joint__rosidl_typesupport_introspection_c.h\n'}
[2.856803] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/bio_gripper_ctrl__rosidl_typesupport_introspection_c.h\n'}
[2.856843] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_cali_load__type_support.c\n'}
[2.856885] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_activate__rosidl_typesupport_introspection_c.h\n'}
[2.862582] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/iden_load__type_support.c\n'}
[2.862641] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_pose__type_support.c\n'}
[2.862690] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int16_list__rosidl_typesupport_introspection_c.h\n'}
[2.862735] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_float32__type_support.c\n'}
[2.862778] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int16_list__type_support.c\n'}
[2.862821] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_cartesian__rosidl_typesupport_introspection_c.h\n'}
[2.862863] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_pid__rosidl_typesupport_introspection_c.h\n'}
[2.863960] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_reset__type_support.c\n'}
