[0.000000] (-) TimerEvent: {}
[0.000131] (config_files) JobQueued: {'identifier': 'config_files', 'dependencies': OrderedDict()}
[4.484986] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_velocity__builder.hpp\n'}
[4.485030] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_analog_io__builder.hpp\n'}
[4.485072] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int16_list__type_support.hpp\n'}
[4.485116] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_single_straight__builder.hpp\n'}
[4.485158] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_params__type_support.hpp\n'}
[4.485266] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_exec__builder.hpp\n'}
[4.485373] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_joint__traits.hpp\n'}
[4.485418] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_circle__struct.hpp\n'}
[4.485459] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_get_status__struct.hpp\n'}
[4.485500] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/bio_gripper_ctrl__struct.hpp\n'}
[4.485542] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int16__struct.hpp\n'}
[4.485583] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int16_list__traits.hpp\n'}
[4.485636] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int16_list__type_support.hpp\n'}
[4.485679] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int32_by_type__struct.hpp\n'}
[4.485743] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_motor_back_origin__type_support.hpp\n'}
[4.485788] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_motor_set_pos__struct.hpp\n'}
[4.485834] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_float32__type_support.hpp\n'}
[4.485877] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int16_by_id__type_support.hpp\n'}
[4.485918] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_joint__struct.hpp\n'}
[4.485964] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int32_by_type__type_support.hpp\n'}
[4.486007] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/gripper_move__builder.hpp\n'}
[4.486048] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/iden_load__traits.hpp\n'}
[4.486088] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_pose__builder.hpp\n'}
[4.486129] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/traj_play__struct.hpp\n'}
[4.486170] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_exec__traits.hpp\n'}
[4.486247] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_motor_set_pos__type_support.hpp\n'}
[4.486295] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_analog_io__traits.hpp\n'}
[4.486337] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/bio_gripper_enable__struct.hpp\n'}
[4.486379] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_activate__type_support.hpp\n'}
[4.486420] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/bio_gripper_enable__traits.hpp\n'}
[4.486461] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_analog_io__type_support.hpp\n'}
[4.486503] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/traj_ctrl__traits.hpp\n'}
[4.486544] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_pose__traits.hpp\n'}
[4.486584] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/call__struct.hpp\n'}
[4.486626] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int16_list__struct.hpp\n'}
[4.486667] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/bio_gripper_ctrl__traits.hpp\n'}
[4.486729] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_digital_io__struct.hpp\n'}
[4.486772] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_float32__struct.hpp\n'}
[4.486812] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/traj_ctrl__type_support.hpp\n'}
[4.486853] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_params__builder.hpp\n'}
[4.486893] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int32_by_type__type_support.hpp\n'}
[4.486948] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_analog_io__builder.hpp\n'}
[4.486989] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_get_status__builder.hpp\n'}
[4.487031] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/vacuum_gripper_ctrl__builder.hpp\n'}
[4.487076] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_track_set_pos__builder.hpp\n'}
[4.487118] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_home__builder.hpp\n'}
[4.487159] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_digital_io__traits.hpp\n'}
[4.487233] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_move__builder.hpp\n'}
[4.487373] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_motor_set_pos__traits.hpp\n'}
[4.487449] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_motor_set_pos__builder.hpp\n'}
[4.487493] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int32_by_type__struct.hpp\n'}
[4.487535] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_track_back_origin__struct.hpp\n'}
[4.487581] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_joint__traits.hpp\n'}
[4.487622] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_set_modbus_data__struct.hpp\n'}
[4.487666] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int16_by_id__struct.hpp\n'}
[4.487726] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_set_modbus_data__type_support.hpp\n'}
[4.487768] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int16_list__builder.hpp\n'}
[4.487810] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_float32_list__type_support.hpp\n'}
[4.487850] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_activate__builder.hpp\n'}
[4.487949] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/linear_track_back_origin.hpp\n'}
[4.487995] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/set_int16_by_id.hpp\n'}
[4.488038] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/get_int32.hpp\n'}
[4.488135] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/traj_ctrl.hpp\n'}
[4.488348] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/get_float32.hpp\n'}
[4.488565] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg\n'}
[4.488760] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/robot_msg.hpp\n'}
[4.488808] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/move_velocity.hpp\n'}
[4.488851] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/io_state.hpp\n'}
[4.488894] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/cio_state.hpp\n'}
[4.488941] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail\n'}
[4.488982] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/move_velocity__struct.hpp\n'}
[4.489039] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/move_velocity__type_support.hpp\n'}
[4.489101] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/cio_state__builder.hpp\n'}
[4.489151] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/io_state__type_support.hpp\n'}
[4.489219] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/io_state__traits.hpp\n'}
[4.489278] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/cio_state__struct.hpp\n'}
[4.489327] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/move_velocity__traits.hpp\n'}
[4.489368] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/robot_msg__struct.hpp\n'}
[4.489410] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/robot_msg__traits.hpp\n'}
[4.489452] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/io_state__struct.hpp\n'}
[4.489494] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/move_velocity__builder.hpp\n'}
[4.489535] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/robot_msg__type_support.hpp\n'}
[4.489575] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/cio_state__type_support.hpp\n'}
[4.489615] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/cio_state__traits.hpp\n'}
[4.489656] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/robot_msg__builder.hpp\n'}
[4.489791] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/io_state__builder.hpp\n'}
[4.489907] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/rosidl_generator_cpp__visibility_control.hpp\n'}
[4.489957] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs\n'}
[4.490000] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv\n'}
[4.490043] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail\n'}
[4.490085] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/traj_ctrl__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.490128] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/traj_play__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.490169] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_motor_set_pos__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.490312] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_set_modbus_data__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.490491] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_joint__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.490650] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_tcp_load__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.493229] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int16_list__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.493296] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_home__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.493344] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_reset__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.493388] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int16__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.493438] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_velocity__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.493492] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int16__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.493536] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_impedance__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.493580] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int32__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.493624] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/dds_fastrtps\n'}
[4.493666] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_circle__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.493756] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_admittance_params__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.493800] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int32_by_type__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.493842] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_params__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.493884] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int16_list__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.493924] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_get_status__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.493965] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_analog_io__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.494377] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_float32_list__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.494438] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_exec__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.494485] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/vacuum_gripper_ctrl__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.494530] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_float32__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.494573] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_activate__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.494617] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_joint__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.494660] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_single_straight__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.494723] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_config__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.494769] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_modbus_timeout__rosidl_typesupport_fastrtps_cpp.hpp\n'}
[4.494812] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_float32_list__rosidl_typesupport_fastrtps_cpp.hpp\n'}
